index,angle,houghAngle,houghConfidence,projectionAngle,projectionConfidence,freqHoughAngle,freqHoughConfidence,bestFirstAngle,bestFirstConfidence,unanimousAngle,unanimousConfidence,weightedAngle,weightedConfidence
12,4.40,4.40,0.49,4.40,0.52,4.40,0.35,4.40,0.52,4.40,1.00,4.40,1.00
12,4.50,4.50,0.67,4.50,0.53,4.50,0.27,4.50,0.67,4.50,1.00,4.50,1.00
12,4.60,4.60,0.70,4.60,0.53,4.60,0.16,4.60,0.70,4.60,1.00,4.60,1.00
12,4.70,4.70,0.53,4.70,0.53,4.60,0.27,4.70,0.53,4.67,0.96,4.68,0.96
12,4.80,4.90,0.35,4.80,0.53,4.70,0.22,4.80,0.53,4.80,0.93,4.81,0.94
12,4.90,4.90,0.54,4.90,0.53,4.80,0.18,4.90,0.54,4.87,0.96,4.89,0.97
12,5.00,5.00,0.69,5.00,0.53,4.90,0.27,5.00,0.69,4.97,0.96,4.98,0.96
13,-5.00,-4.70,0.28,-4.90,0.52,-4.90,0.52,-4.90,0.52,-4.83,0.91,-4.86,0.91
13,-4.90,-4.60,0.37,-4.90,0.53,-4.90,1.00,-4.90,1.00,-4.80,0.87,-4.84,0.82
13,-4.80,-4.50,0.37,-4.80,0.52,-4.70,0.35,-4.80,0.52,-4.67,0.89,-4.68,0.87
13,-4.70,-4.60,0.19,-4.80,0.52,-4.60,0.35,-4.80,0.52,-4.67,0.91,-4.70,0.89
13,-4.60,-4.50,0.30,-4.50,0.53,-4.60,0.35,-4.50,0.53,-4.53,0.96,-4.53,0.95
13,-4.50,-4.30,0.28,-4.50,0.53,-4.40,0.35,-4.50,0.53,-4.40,0.93,-4.42,0.92
13,-4.40,-4.20,0.14,-4.40,0.52,-4.40,0.35,-4.40,0.52,-4.33,0.91,-4.37,0.95
13,-4.30,-4.10,0.36,-4.20,0.52,-4.30,0.35,-4.20,0.52,-4.20,0.93,-4.20,0.93
13,-4.20,-3.90,0.19,-4.10,0.53,-4.10,0.35,-4.10,0.53,-4.03,0.91,-4.06,0.94
13,-4.10,-3.80,0.15,-4.10,0.52,-4.10,0.35,-4.10,0.52,-4.00,0.87,-4.06,0.93
13,-4.00,-3.90,0.23,-4.10,0.52,-3.90,0.35,-4.10,0.52,-3.97,0.91,-4.00,0.89
13,-3.90,-3.70,0.28,-3.80,0.53,-3.90,0.36,-3.80,0.53,-3.80,0.93,-3.81,0.93
13,-3.80,-3.60,0.16,-3.90,0.52,-3.80,1.00,-3.80,1.00,-3.77,0.89,-3.81,0.91
13,-3.70,-3.50,0.29,-3.70,0.53,-3.70,0.36,-3.70,0.53,-3.63,0.91,-3.65,0.91
13,-3.60,-3.40,0.36,-3.60,0.52,-3.60,0.37,-3.60,0.52,-3.53,0.91,-3.54,0.90
13,-3.50,-3.30,0.51,-3.40,0.52,-3.40,0.51,-3.40,0.52,-3.37,0.96,-3.37,0.93
13,-3.40,-3.10,0.16,-3.40,0.52,-3.40,0.34,-3.40,0.52,-3.30,0.87,-3.35,0.92
13,-3.30,-3.20,0.30,-3.30,0.52,-3.30,0.35,-3.30,0.52,-3.27,0.96,-3.27,0.96
13,-3.20,-3.00,0.18,-3.00,0.52,-3.10,0.35,-3.00,0.52,-3.03,0.96,-3.03,0.95
13,-3.10,-2.90,0.35,-3.20,0.53,-3.10,0.51,-3.20,0.53,-3.07,0.89,-3.09,0.87
13,-3.00,-2.80,0.18,-2.90,0.52,-2.90,0.35,-2.90,0.52,-2.87,0.96,-2.88,0.97
13,-2.90,-2.70,0.22,-2.90,0.53,-2.90,0.36,-2.90,0.53,-2.83,0.91,-2.86,0.93
13,-2.80,-2.70,0.11,-2.80,0.52,-2.80,0.35,-2.80,0.52,-2.77,0.96,-2.79,0.98
13,-2.70,-2.60,0.16,-2.70,0.52,-2.60,0.27,-2.70,0.52,-2.63,0.96,-2.65,0.95
13,-2.60,-2.40,0.50,-2.50,0.52,-2.60,0.35,-2.50,0.52,-2.50,0.93,-2.49,0.91
13,-2.50,-2.30,0.16,-2.50,0.52,-2.40,0.35,-2.50,0.52,-2.40,0.93,-2.43,0.93
13,-2.40,-2.20,0.23,-2.40,0.52,-2.40,1.00,-2.40,1.00,-2.33,0.91,-2.37,0.92
13,-2.30,-2.10,0.22,-2.20,0.53,-2.20,0.27,-2.20,0.53,-2.17,0.96,-2.18,0.97
13,-2.20,-2.10,0.12,-2.30,0.52,-2.20,0.35,-2.30,0.52,-2.20,0.93,-2.24,0.94
13,-2.10,-2.00,0.23,-2.10,0.53,-2.10,0.35,-2.10,0.53,-2.07,0.96,-2.08,0.96
13,-2.00,-2.00,0.39,-2.00,0.53,-1.90,0.36,-2.00,0.53,-1.97,0.96,-1.97,0.95
13,-1.90,-1.90,0.18,-2.00,0.52,-1.90,0.35,-2.00,0.52,-1.93,0.96,-1.95,0.95
13,-1.80,-1.60,0.12,-1.70,0.52,-1.70,0.35,-1.70,0.52,-1.67,0.96,-1.69,0.98
13,-1.70,-1.70,0.51,-1.70,0.53,-1.70,0.51,-1.70,0.53,-1.70,1.00,-1.70,1.00
13,-1.60,-1.60,0.29,-1.60,0.53,-1.60,0.36,-1.60,0.53,-1.60,1.00,-1.60,1.00
13,-1.50,-1.40,0.26,-1.50,0.53,-1.40,0.35,-1.50,0.53,-1.43,0.96,-1.45,0.94
13,-1.40,-1.30,0.34,-1.40,0.52,-1.40,0.35,-1.40,0.52,-1.37,0.96,-1.37,0.95
13,-1.30,-1.20,0.31,-1.30,0.53,-1.20,0.35,-1.30,0.53,-1.23,0.96,-1.24,0.94
13,-1.20,-1.20,0.66,-1.20,0.53,-1.20,1.00,-1.20,1.00,-1.20,1.00,-1.20,1.00
13,-1.10,-1.10,0.39,-1.10,0.53,-1.00,0.35,-1.10,0.53,-1.07,0.96,-1.07,0.95
13,-1.00,-1.00,0.59,-1.00,0.53,-1.00,0.35,-1.00,0.59,-1.00,1.00,-1.00,1.00
13,-0.90,-1.00,0.17,-1.00,0.53,-0.80,0.35,-1.00,0.53,-0.93,0.91,-0.93,0.91
13,-0.80,-0.80,0.34,-0.80,0.52,-0.70,0.35,-0.80,0.52,-0.77,0.96,-0.77,0.95
13,-0.70,-0.70,0.51,-0.70,0.53,-0.70,1.00,-0.70,1.00,-0.70,1.00,-0.70,1.00
13,-0.60,-0.40,0.20,-0.60,0.53,-0.60,0.27,-0.60,0.53,-0.53,0.91,-0.56,0.94
13,-0.50,-0.50,0.56,-0.30,0.52,-0.50,0.35,-0.50,0.56,-0.43,0.91,-0.43,0.87
13,-0.40,-0.30,0.28,-0.40,0.53,-0.30,0.36,-0.40,0.53,-0.33,0.96,-0.35,0.94
13,-0.30,-0.30,0.60,-0.30,0.53,-0.30,0.36,-0.30,0.60,-0.30,1.00,-0.30,1.00
13,-0.20,-0.20,0.36,-0.10,0.53,-0.20,0.36,-0.10,0.53,-0.17,0.96,-0.16,0.94
13,-0.10,-0.20,0.30,0.00,0.54,0.00,0.27,0.00,0.54,-0.07,0.91,-0.05,0.91
13,-0.00,0.00,0.36,-0.10,0.53,0.00,0.36,-0.10,0.53,-0.03,0.96,-0.04,0.94
13,0.10,0.10,0.27,0.00,0.53,0.00,0.28,0.00,0.53,0.03,0.96,0.02,0.96
13,0.20,0.20,1.00,0.10,0.52,0.10,0.27,0.20,1.00,0.13,0.96,0.16,0.91
13,0.30,0.30,0.54,0.30,0.53,0.30,0.36,0.30,0.54,0.30,1.00,0.30,1.00
13,0.40,0.30,0.20,0.40,0.53,0.30,0.52,0.40,0.53,0.33,0.96,0.34,0.94
13,0.50,0.60,0.23,0.60,0.52,0.50,0.35,0.60,0.52,0.57,0.96,0.57,0.95
13,0.60,0.60,0.43,0.60,0.52,0.50,0.27,0.60,0.52,0.57,0.96,0.58,0.96
13,0.70,0.70,0.56,0.70,0.53,0.70,0.51,0.70,0.56,0.70,1.00,0.70,1.00
13,0.80,0.70,0.16,0.80,0.52,0.70,0.36,0.80,0.52,0.73,0.96,0.75,0.95
13,0.90,1.00,0.26,1.00,0.53,0.80,0.36,1.00,0.53,0.93,0.91,0.94,0.90
13,1.00,1.00,0.58,1.00,0.53,1.00,0.35,1.00,0.58,1.00,1.00,1.00,1.00
13,1.10,1.10,0.46,1.10,0.53,1.00,0.27,1.10,0.53,1.07,0.96,1.08,0.96
13,1.20,1.20,0.52,1.20,0.53,1.20,0.52,1.20,0.53,1.20,1.00,1.20,1.00
13,1.30,1.50,0.29,1.30,0.52,1.20,0.35,1.30,0.52,1.33,0.89,1.32,0.90
13,1.40,1.50,0.30,1.50,0.52,1.40,0.35,1.50,0.52,1.47,0.96,1.47,0.95
13,1.50,1.60,0.30,1.50,0.52,1.40,0.51,1.50,0.52,1.50,0.93,1.48,0.91
13,1.60,1.60,0.43,1.60,0.52,1.60,0.50,1.60,0.52,1.60,1.00,1.60,1.00
13,1.70,1.70,0.47,1.70,0.52,1.70,0.35,1.70,0.52,1.70,1.00,1.70,1.00
13,1.80,1.90,0.27,2.00,0.52,1.70,0.36,2.00,0.52,1.87,0.89,1.88,0.87
13,1.90,2.00,0.53,2.00,0.53,1.90,0.27,2.00,0.53,1.97,0.96,1.98,0.96
13,2.00,2.10,0.14,2.10,0.52,1.90,0.35,2.10,0.52,2.03,0.91,2.03,0.91
13,2.10,2.40,0.07,2.10,0.53,2.10,0.52,2.10,0.53,2.20,0.87,2.12,0.96
13,2.20,2.30,0.14,2.30,0.53,2.10,0.35,2.30,0.53,2.23,0.91,2.23,0.91
13,2.30,2.50,0.53,2.40,0.52,2.20,0.36,2.50,0.53,2.37,0.89,2.39,0.87
13,2.40,2.50,0.36,2.40,0.53,2.40,0.51,2.40,0.53,2.43,0.96,2.43,0.95
13,2.50,2.60,0.11,2.50,0.52,2.40,0.36,2.50,0.52,2.50,0.93,2.48,0.95
13,2.60,2.80,0.14,2.70,0.52,2.60,0.36,2.70,0.52,2.70,0.93,2.68,0.94
13,2.70,2.90,0.37,2.70,0.52,2.60,0.51,2.70,0.52,2.73,0.89,2.72,0.86
13,2.80,2.90,0.51,2.80,0.52,2.80,0.35,2.80,0.52,2.83,0.96,2.84,0.94
13,2.90,3.10,0.53,2.90,0.52,2.90,0.35,3.10,0.53,2.97,0.91,2.98,0.87
13,3.00,3.20,0.14,3.10,0.52,2.90,0.35,3.10,0.52,3.07,0.89,3.04,0.90
13,3.10,3.40,0.08,3.10,0.52,3.10,0.35,3.10,0.52,3.20,0.87,3.12,0.96
13,3.20,3.40,0.14,3.40,0.52,3.10,0.36,3.40,0.52,3.30,0.87,3.30,0.86
13,3.30,3.50,0.52,3.30,0.52,3.30,0.36,3.30,0.52,3.37,0.91,3.37,0.87
13,3.40,3.60,0.28,3.50,0.52,3.40,0.50,3.50,0.52,3.50,0.93,3.48,0.92
13,3.50,3.80,0.28,3.60,0.52,3.40,0.35,3.60,0.52,3.60,0.87,3.59,0.87
13,3.60,3.90,0.22,3.60,0.52,3.60,0.36,3.60,0.52,3.70,0.87,3.66,0.89
13,3.70,3.90,0.22,3.70,0.53,3.70,0.50,3.70,0.53,3.77,0.91,3.73,0.93
13,3.80,4.00,0.36,3.90,0.53,3.80,1.00,3.80,1.00,3.90,0.93,3.87,0.87
13,3.90,4.10,0.50,3.80,0.52,3.90,0.36,3.80,0.52,3.93,0.89,3.94,0.83
13,4.00,4.30,0.28,4.00,0.52,3.90,0.35,4.00,0.52,4.07,0.84,4.04,0.85
13,4.10,4.40,0.11,4.10,0.52,4.10,0.35,4.10,0.52,4.20,0.87,4.13,0.94
13,4.20,4.40,0.19,4.10,0.52,4.10,0.50,4.10,0.52,4.20,0.87,4.15,0.91
13,4.30,4.50,0.37,4.40,0.52,4.30,0.36,4.40,0.52,4.40,0.93,4.40,0.93
13,4.40,4.70,0.51,4.40,0.52,4.40,0.36,4.40,0.52,4.50,0.87,4.51,0.81
13,4.50,4.80,0.22,4.50,0.52,4.40,0.36,4.50,0.52,4.57,0.84,4.53,0.88
13,4.60,5.00,0.18,4.50,0.52,4.60,0.52,4.50,0.52,4.70,0.80,4.62,0.86
13,4.70,4.90,0.28,4.80,0.53,4.60,0.51,4.80,0.53,4.77,0.89,4.74,0.85
13,4.80,5.00,0.28,4.80,0.53,4.70,0.35,4.80,0.53,4.83,0.89,4.82,0.90
13,4.90,4.90,0.29,4.90,0.53,4.90,0.35,4.90,0.53,4.90,1.00,4.90,1.00
13,5.00,5.00,0.41,4.90,0.53,4.90,1.00,4.90,1.00,4.93,0.96,4.92,0.94
14,-5.00,-4.90,0.75,-5.00,0.54,-4.90,1.00,-4.90,1.00,-4.93,0.96,-4.92,0.92
14,-4.90,-4.90,0.67,-4.90,0.54,-4.90,1.00,-4.90,1.00,-4.90,1.00,-4.90,1.00
14,-4.80,-4.80,0.54,-4.80,0.53,-4.70,0.52,-4.80,0.54,-4.77,0.96,-4.77,0.93
14,-4.70,-4.70,0.55,-4.70,0.53,-4.60,0.52,-4.70,0.55,-4.67,0.96,-4.67,0.93
14,-4.60,-4.60,0.46,-4.50,0.53,-4.60,0.54,-4.60,0.54,-4.57,0.96,-4.57,0.93
14,-4.50,-4.50,0.44,-4.50,0.53,-4.40,0.51,-4.50,0.53,-4.47,0.96,-4.47,0.93
14,-4.40,-4.40,0.44,-4.40,0.53,-4.40,0.54,-4.40,0.54,-4.40,1.00,-4.40,1.00
14,-4.30,-4.30,0.43,-4.20,0.53,-4.30,0.38,-4.20,0.53,-4.27,0.96,-4.26,0.94
14,-4.20,-4.20,0.41,-4.10,0.53,-4.10,0.52,-4.10,0.53,-4.13,0.96,-4.13,0.94
14,-4.10,-4.10,0.31,-4.00,0.53,-4.10,0.38,-4.00,0.53,-4.07,0.96,-4.06,0.94
14,-4.00,-4.00,0.41,-4.00,0.53,-3.90,0.52,-4.00,0.53,-3.97,0.96,-3.96,0.93
14,-3.90,-3.90,0.34,-3.90,0.53,-3.80,0.52,-3.90,0.53,-3.87,0.96,-3.86,0.93
14,-3.80,-3.80,0.30,-3.80,0.53,-3.80,0.38,-3.80,0.53,-3.80,1.00,-3.80,1.00
14,-3.70,-3.70,0.30,-3.60,0.53,-3.60,0.52,-3.60,0.53,-3.63,0.96,-3.62,0.95
14,-3.60,-3.50,0.27,-3.50,0.53,-3.50,0.52,-3.50,0.53,-3.50,1.00,-3.50,1.00
14,-3.50,-3.50,0.27,-3.40,0.53,-3.50,0.55,-3.50,0.55,-3.47,0.96,-3.46,0.94
14,-3.40,-3.40,0.24,-3.40,0.53,-3.30,0.52,-3.40,0.53,-3.37,0.96,-3.36,0.94
14,-3.30,-3.30,0.38,-3.30,0.53,-3.20,0.52,-3.30,0.53,-3.27,0.96,-3.26,0.93
14,-3.20,-3.20,0.35,-3.20,0.53,-3.20,0.38,-3.20,0.53,-3.20,1.00,-3.20,1.00
14,-3.10,-3.00,0.31,-3.00,0.53,-3.00,0.53,-3.00,0.53,-3.00,1.00,-3.00,1.00
14,-3.00,-3.00,0.34,-2.90,0.53,-3.00,0.55,-3.00,0.55,-2.97,0.96,-2.96,0.93
14,-2.90,-2.90,0.31,-2.80,0.53,-2.90,0.38,-2.80,0.53,-2.87,0.96,-2.86,0.94
14,-2.80,-2.80,0.30,-2.80,0.53,-2.70,0.53,-2.70,0.53,-2.77,0.96,-2.76,0.94
14,-2.70,-2.70,0.35,-2.70,0.53,-2.70,0.38,-2.70,0.53,-2.70,1.00,-2.70,1.00
14,-2.60,-2.60,0.42,-2.60,0.53,-2.60,0.38,-2.60,0.53,-2.60,1.00,-2.60,1.00
14,-2.50,-2.50,0.35,-2.40,0.53,-2.40,0.53,-2.40,0.53,-2.43,0.96,-2.43,0.95
14,-2.40,-2.40,0.31,-2.30,0.53,-2.40,0.38,-2.30,0.53,-2.37,0.96,-2.36,0.94
14,-2.30,-2.30,0.35,-2.20,0.53,-2.30,0.54,-2.30,0.54,-2.27,0.96,-2.26,0.93
14,-2.20,-2.20,0.27,-2.10,0.53,-2.10,0.53,-2.10,0.53,-2.13,0.96,-2.12,0.96
14,-2.10,-2.10,0.34,-2.10,0.53,-2.10,0.38,-2.10,0.53,-2.10,1.00,-2.10,1.00
14,-2.00,-1.90,0.30,-1.90,0.53,-2.00,0.38,-1.90,0.53,-1.93,0.96,-1.93,0.95
14,-1.90,-1.80,0.29,-1.80,0.53,-1.80,0.52,-1.80,0.53,-1.80,1.00,-1.80,1.00
14,-1.80,-1.70,0.30,-1.70,0.53,-1.70,0.52,-1.70,0.53,-1.70,1.00,-1.70,1.00
14,-1.70,-1.60,0.30,-1.60,0.53,-1.70,1.00,-1.70,1.00,-1.63,0.96,-1.65,0.91
14,-1.60,-1.50,0.24,-1.50,0.53,-1.50,0.53,-1.50,0.53,-1.50,1.00,-1.50,1.00
14,-1.50,-1.30,0.21,-1.50,0.53,-1.40,0.52,-1.50,0.53,-1.40,0.93,-1.42,0.92
14,-1.40,-1.30,0.30,-1.40,0.53,-1.40,0.37,-1.40,0.53,-1.37,0.96,-1.37,0.95
14,-1.30,-1.20,0.30,-1.30,0.53,-1.20,0.52,-1.30,0.53,-1.23,0.96,-1.24,0.94
14,-1.20,-1.20,0.26,-1.20,0.53,-1.10,0.52,-1.20,0.53,-1.17,0.96,-1.16,0.94
14,-1.10,-1.10,0.41,-1.10,0.53,-1.10,0.55,-1.10,0.55,-1.10,1.00,-1.10,1.00
14,-1.00,-1.00,0.31,-1.00,0.53,-1.00,0.38,-1.00,0.53,-1.00,1.00,-1.00,1.00
14,-0.90,-0.90,0.31,-0.90,0.53,-0.80,0.37,-0.90,0.53,-0.87,0.96,-0.87,0.95
14,-0.80,-0.70,0.27,-0.80,0.53,-0.80,0.38,-0.80,0.53,-0.77,0.96,-0.78,0.96
14,-0.70,-0.70,0.39,-0.70,0.53,-0.70,0.55,-0.70,0.55,-0.70,1.00,-0.70,1.00
14,-0.60,-0.60,0.27,-0.60,0.53,-0.50,0.54,-0.50,0.54,-0.57,0.96,-0.56,0.94
14,-0.50,-0.40,0.26,-0.50,0.53,-0.50,1.00,-0.50,1.00,-0.47,0.96,-0.49,0.96
14,-0.40,-0.20,0.41,0.00,0.53,-0.40,1.00,-0.40,1.00,-0.20,0.87,-0.25,0.70
14,-0.30,-0.30,0.40,-0.20,0.53,-0.30,0.51,-0.20,0.53,-0.27,0.96,-0.26,0.93
14,-0.20,-0.20,0.24,-0.10,0.53,-0.10,0.55,-0.10,0.55,-0.13,0.96,-0.12,0.96
14,-0.10,0.10,0.34,-0.20,0.53,-0.10,0.28,-0.20,0.53,-0.07,0.89,-0.09,0.87
14,-0.00,0.10,0.34,0.10,0.53,0.00,1.00,0.00,1.00,0.07,0.96,0.05,0.91
14,0.10,0.00,0.26,0.20,0.53,0.10,0.28,0.20,0.53,0.10,0.93,0.12,0.92
14,0.20,0.20,0.35,0.40,0.53,0.20,0.50,0.40,0.53,0.27,0.91,0.28,0.87
14,0.30,0.40,0.28,0.40,0.53,0.20,0.53,0.40,0.53,0.33,0.91,0.32,0.87
14,0.40,0.50,0.30,0.50,0.53,0.40,1.00,0.40,1.00,0.47,0.96,0.45,0.91
14,0.50,0.60,0.38,0.50,0.53,0.50,0.54,0.50,0.54,0.53,0.96,0.53,0.94
14,0.60,0.70,0.30,0.60,0.53,0.50,0.54,0.50,0.54,0.60,0.93,0.58,0.91
14,0.70,0.80,0.26,0.70,0.53,0.70,0.38,0.70,0.53,0.73,0.96,0.72,0.96
14,0.80,0.80,0.35,0.80,0.53,0.80,0.55,0.80,0.55,0.80,1.00,0.80,1.00
14,0.90,0.90,0.35,1.00,0.53,0.80,1.00,0.80,1.00,0.90,0.93,0.87,0.85
14,1.00,1.00,0.30,1.10,0.53,1.00,0.55,1.00,0.55,1.03,0.96,1.04,0.94
14,1.10,1.10,0.30,1.10,0.53,1.10,0.54,1.10,0.54,1.10,1.00,1.10,1.00
14,1.20,1.30,0.29,1.30,0.53,1.10,0.52,1.30,0.53,1.23,0.91,1.22,0.87
14,1.30,1.50,0.24,1.30,0.53,1.20,0.53,1.20,0.53,1.33,0.89,1.30,0.90
14,1.40,1.50,0.34,1.40,0.53,1.40,0.38,1.40,0.53,1.43,0.96,1.43,0.95
14,1.50,1.60,0.27,1.50,0.53,1.40,0.54,1.40,0.54,1.50,0.93,1.48,0.91
14,1.60,1.70,0.34,1.70,0.53,1.50,0.54,1.50,0.54,1.63,0.91,1.62,0.87
14,1.70,1.70,0.35,1.70,0.53,1.70,0.38,1.70,0.53,1.70,1.00,1.70,1.00
14,1.80,1.80,0.31,1.80,0.53,1.70,1.00,1.70,1.00,1.77,0.96,1.75,0.91
14,1.90,1.90,0.43,1.80,0.53,1.80,0.52,1.80,0.53,1.83,0.96,1.83,0.94
14,2.00,2.00,0.30,2.00,0.53,2.00,0.54,2.00,0.54,2.00,1.00,2.00,1.00
14,2.10,2.20,0.16,2.10,0.53,2.10,1.00,2.10,1.00,2.13,0.96,2.11,0.97
14,2.20,2.30,0.38,2.30,0.53,2.10,0.52,2.30,0.53,2.23,0.91,2.23,0.87
14,2.30,2.50,0.30,2.40,0.53,2.30,0.37,2.40,0.53,2.40,0.93,2.39,0.93
14,2.40,2.50,0.30,2.40,0.53,2.40,0.38,2.40,0.53,2.43,0.96,2.42,0.96
14,2.50,2.50,0.22,2.60,0.53,2.40,0.54,2.40,0.54,2.50,0.93,2.50,0.89
14,2.60,2.70,0.30,2.60,0.53,2.60,0.55,2.60,0.55,2.63,0.96,2.62,0.95
14,2.70,2.70,0.35,2.70,0.53,2.70,0.55,2.70,0.55,2.70,1.00,2.70,1.00
14,2.80,2.80,0.41,2.80,0.53,2.70,1.00,2.70,1.00,2.77,0.96,2.75,0.90
14,2.90,2.90,0.30,3.00,0.53,2.90,0.38,3.00,0.53,2.93,0.96,2.94,0.94
14,3.00,3.00,0.30,3.00,0.53,3.00,0.54,3.00,0.54,3.00,1.00,3.00,1.00
14,3.10,3.10,0.30,3.20,0.53,3.00,0.52,3.20,0.53,3.10,0.93,3.10,0.90
14,3.20,3.30,0.24,3.20,0.53,3.20,1.00,3.20,1.00,3.23,0.96,3.21,0.96
14,3.30,3.40,0.31,3.30,0.53,3.20,0.53,3.30,0.53,3.30,0.93,3.28,0.91
14,3.40,3.50,0.27,3.40,0.53,3.30,0.53,3.30,0.53,3.40,0.93,3.38,0.91
14,3.50,3.60,0.27,3.60,0.53,3.50,0.38,3.60,0.53,3.57,0.96,3.57,0.95
14,3.60,3.60,0.29,3.70,0.53,3.50,0.54,3.50,0.54,3.60,0.93,3.60,0.89
14,3.70,3.70,0.30,3.80,0.53,3.60,1.00,3.60,1.00,3.70,0.93,3.67,0.85
14,3.80,3.80,0.31,3.80,0.53,3.80,0.55,3.80,0.55,3.80,1.00,3.80,1.00
14,3.90,3.90,0.30,3.90,0.53,3.80,0.52,3.90,0.53,3.87,0.96,3.86,0.94
14,4.00,4.00,0.35,4.00,0.53,3.90,0.51,4.00,0.53,3.97,0.96,3.96,0.94
14,4.10,4.10,0.38,4.20,0.53,4.10,1.00,4.10,1.00,4.13,0.96,4.13,0.92
14,4.20,4.30,0.16,4.30,0.53,4.10,0.52,4.30,0.53,4.23,0.91,4.21,0.88
14,4.30,4.30,0.24,4.40,0.53,4.30,0.38,4.40,0.53,4.33,0.96,4.35,0.94
14,4.40,4.50,0.21,4.40,0.53,4.40,0.55,4.40,0.55,4.43,0.96,4.42,0.97
14,4.50,4.50,0.47,4.50,0.53,4.40,0.53,4.50,0.53,4.47,0.96,4.47,0.93
14,4.60,4.70,0.24,4.60,0.53,4.60,0.55,4.60,0.55,4.63,0.96,4.62,0.96
14,4.70,4.80,0.26,4.80,0.53,4.60,1.00,4.60,1.00,4.73,0.91,4.69,0.82
14,4.80,4.80,0.50,4.90,0.53,4.70,1.00,4.70,1.00,4.80,0.93,4.78,0.85
14,4.90,4.90,0.60,4.90,0.54,4.90,0.38,4.90,0.60,4.90,1.00,4.90,1.00
14,5.00,5.00,0.76,5.00,0.54,4.90,0.51,5.00,0.76,4.97,0.96,4.97,0.93
